Unnamed: 0,Date,tmax,tmin,prcp
20636,1950-07-02,89.0,54.0,0.0
20637,1950-07-03,90.0,52.0,0.0
20638,1950-07-04,87.0,53.0,0.0
20639,1950-07-05,86.0,59.0,0.0
20640,1950-07-06,94.0,63.0,0.0
20641,1950-07-07,92.0,59.0,0.0
20642,1950-07-08,84.0,60.0,0.0
20643,1950-07-09,82.0,64.0,0.0
20644,1950-07-10,81.0,60.0,0.0
20645,1950-07-11,86.0,61.0,0.0
20646,1950-07-12,75.0,44.0,0.0
20647,1950-07-13,72.0,49.0,0.0
20648,1950-07-14,75.0,45.0,0.0
20649,1950-07-15,74.0,53.0,0.0
20650,1950-07-16,74.0,50.0,0.0
20651,1950-07-17,74.0,53.0,0.0
20652,1950-07-18,82.0,54.0,0.0
20653,1950-07-19,83.0,55.0,0.0
20654,1950-07-20,85.0,57.0,0.0
20655,1950-07-21,87.0,57.0,0.0
20656,1950-07-22,86.0,57.0,0.0
20657,1950-07-23,87.0,59.0,0.0
20658,1950-07-24,85.0,57.0,0.0
20659,1950-07-25,89.0,56.0,0.0
20660,1950-07-26,87.0,56.0,0.0
20661,1950-07-27,85.0,56.0,0.0
20662,1950-07-28,85.0,57.0,0.0
20663,1950-07-29,81.0,58.0,0.0
20664,1950-07-30,80.0,59.0,0.0
20665,1950-07-31,76.0,59.0,0.0
20666,1950-08-01,80.0,54.0,0.0
20667,1950-08-02,85.0,50.0,0.0
20668,1950-08-03,83.0,55.0,0.0
20669,1950-08-04,84.0,54.0,0.0
20670,1950-08-05,86.0,54.0,0.0
20671,1950-08-06,85.0,49.0,0.0
20672,1950-08-07,93.0,46.0,0.0
20673,1950-08-08,92.0,50.0,0.0
20674,1950-08-09,93.0,54.0,0.0
20675,1950-08-10,88.0,53.0,0.0
20676,1950-08-11,84.0,48.0,0.0
20677,1950-08-12,82.0,57.0,0.0
20678,1950-08-13,82.0,52.0,0.0
20679,1950-08-14,84.0,50.0,0.0
20680,1950-08-15,90.0,49.0,0.0
20681,1950-08-16,90.0,49.0,0.0
20682,1950-08-17,91.0,49.0,0.0
20683,1950-08-18,93.0,50.0,0.0
20684,1950-08-19,93.0,52.0,0.0
20685,1950-08-20,86.0,52.0,0.0
20686,1950-08-21,88.0,55.0,0.0
20687,1950-08-22,81.0,55.0,0.0
20688,1950-08-23,83.0,54.0,0.0
20689,1950-08-24,84.0,57.0,0.0
20690,1950-08-25,82.0,57.0,0.0
20691,1950-08-26,85.0,60.0,0.0
20692,1950-08-27,85.0,60.0,0.0
20693,1950-08-28,88.0,55.0,0.0
20694,1950-08-29,92.0,54.0,0.0
20695,1950-08-30,86.0,57.0,0.0
20696,1950-08-31,87.0,57.0,0.0
20697,1950-09-01,90.0,58.0,0.0
20698,1950-09-02,88.0,58.0,0.0
20699,1950-09-03,97.0,57.0,0.12
20700,1950-09-04,90.0,57.0,0.0
20701,1950-09-05,79.0,59.0,0.0
20702,1950-09-06,79.0,60.0,0.0
20703,1950-09-07,74.0,60.0,0.02
20704,1950-09-08,80.0,58.0,0.0
20705,1950-09-09,78.0,45.0,0.0
20706,1950-09-10,78.0,46.0,0.0
20707,1950-09-11,78.0,47.0,0.0
20708,1950-09-12,79.0,52.0,0.0
20709,1950-09-13,82.0,48.0,0.0
20710,1950-09-14,80.0,57.0,0.0
20711,1950-09-15,80.0,55.0,0.0
20712,1950-09-16,78.0,58.0,0.0
20713,1950-09-17,76.0,49.0,0.0
20714,1950-09-18,79.0,55.0,0.0
20715,1950-09-19,82.0,48.0,0.0
20716,1950-09-20,90.0,43.0,0.0
20717,1950-09-21,84.0,50.0,0.0
20718,1950-09-22,87.0,46.0,0.0
20719,1950-09-23,83.0,45.0,0.0
20720,1950-09-24,82.0,51.0,0.0
20721,1950-09-25,80.0,50.0,0.0
20722,1950-09-26,83.0,50.0,0.0
20723,1950-09-27,84.0,45.0,0.0
20724,1950-09-28,87.0,50.0,0.0
20725,1950-09-29,77.0,55.0,0.0
20726,1950-09-30,76.0,55.0,0.0
20727,1950-10-01,77.0,44.0,0.0
20728,1950-10-02,87.0,39.0,0.0
20729,1950-10-03,92.0,44.0,0.0
20730,1950-10-04,92.0,46.0,0.0
20731,1950-10-05,89.0,43.0,0.0
20732,1950-10-06,84.0,53.0,0.0
20733,1950-10-07,87.0,50.0,0.0
20734,1950-10-08,87.0,49.0,0.0
20735,1950-10-09,85.0,59.0,0.0
20736,1950-10-10,84.0,44.0,0.0
20737,1950-10-11,91.0,47.0,0.0
20738,1950-10-12,102.0,51.0,0.0
20739,1950-10-13,104.0,55.0,0.0
20740,1950-10-14,92.0,52.0,0.0
20741,1950-10-15,89.0,53.0,0.0
20742,1950-10-16,87.0,47.0,0.0
20743,1950-10-17,83.0,44.0,0.0
20744,1950-10-18,84.0,38.0,0.0
20745,1950-10-19,85.0,40.0,0.0
20746,1950-10-20,78.0,41.0,0.0
20747,1950-10-21,74.0,41.0,0.0
20748,1950-10-22,70.0,40.0,0.0
20749,1950-10-23,86.0,52.0,0.04
20750,1950-10-24,80.0,55.0,0.0
20751,1950-10-25,78.0,48.0,0.0
20752,1950-10-26,75.0,42.0,0.0
20753,1950-10-27,75.0,51.0,0.0
20754,1950-10-28,81.0,40.0,0.0
20755,1950-10-29,76.0,40.0,0.0
20756,1950-10-30,72.0,47.0,0.0
20757,1950-10-31,76.0,45.0,0.0
20758,1950-11-01,85.0,40.0,0.0
20759,1950-11-02,90.0,42.0,0.0
20760,1950-11-03,93.0,53.0,0.0
20761,1950-11-04,94.0,47.0,0.0
20762,1950-11-05,88.0,40.0,0.0
20763,1950-11-06,82.0,39.0,0.0
20764,1950-11-07,79.0,37.0,0.0
20765,1950-11-08,72.0,38.0,0.0
20766,1950-11-09,76.0,36.0,0.0
20767,1950-11-10,78.0,37.0,0.0
20768,1950-11-11,72.0,28.0,0.0
20769,1950-11-12,75.0,27.0,0.0
20770,1950-11-13,67.0,39.0,0.17
20771,1950-11-14,62.0,46.0,1.47
20772,1950-11-15,65.0,39.0,0.0
20773,1950-11-16,68.0,38.0,0.0
20774,1950-11-17,69.0,40.0,0.0
20775,1950-11-18,63.0,55.0,0.13
20776,1950-11-19,64.0,57.0,0.21
20777,1950-11-20,74.0,54.0,0.03
20778,1950-11-21,74.0,49.0,0.0
20779,1950-11-22,91.0,51.0,0.0
20780,1950-11-23,85.0,42.0,0.0
20781,1950-11-24,83.0,39.0,0.0
20782,1950-11-25,77.0,41.0,0.0
20783,1950-11-26,70.0,45.0,0.0
20784,1950-11-27,73.0,39.0,0.0
20785,1950-11-28,79.0,39.0,0.0
20786,1950-11-29,76.0,39.0,0.0
20787,1950-11-30,60.0,46.0,0.0
20788,1950-12-01,63.0,51.0,0.03
20789,1950-12-02,63.0,47.0,0.0
20790,1950-12-03,68.0,39.0,0.0
20791,1950-12-04,63.0,49.0,0.03
20792,1950-12-05,68.0,41.0,0.0
20793,1950-12-06,78.0,36.0,0.0
20794,1950-12-07,73.0,39.0,0.0
20795,1950-12-08,74.0,35.0,0.0
20796,1950-12-09,86.0,37.0,0.0
20797,1950-12-10,84.0,38.0,0.0
20798,1950-12-11,80.0,40.0,0.0
20799,1950-12-12,78.0,44.0,0.0
20800,1950-12-13,71.0,42.0,0.0
20801,1950-12-14,68.0,49.0,0.0
20802,1950-12-15,74.0,48.0,0.0
20803,1950-12-16,80.0,39.0,0.0
20804,1950-12-17,80.0,40.0,0.0
20805,1950-12-18,80.0,38.0,0.0
20806,1950-12-19,78.0,39.0,0.0
20807,1950-12-20,75.0,36.0,0.0
20808,1950-12-21,65.0,35.0,0.0
20809,1950-12-22,68.0,42.0,0.0
20810,1950-12-23,75.0,35.0,0.0
20811,1950-12-24,84.0,34.0,0.0
20812,1950-12-25,72.0,34.0,0.0
20813,1950-12-26,61.0,48.0,0.0
20814,1950-12-27,62.0,40.0,0.0
20815,1950-12-28,67.0,38.0,0.0
20816,1950-12-29,73.0,35.0,0.0
20817,1950-12-30,70.0,37.0,0.0
20818,1950-12-31,60.0,36.0,0.0
20819,1951-01-01,58.0,30.0,0.0
20820,1951-01-02,61.0,27.0,0.0
20821,1951-01-03,62.0,38.0,0.0
20822,1951-01-04,64.0,32.0,0.0
20823,1951-01-05,66.0,38.0,0.02
20824,1951-01-06,75.0,32.0,0.0
20825,1951-01-07,72.0,27.0,0.0
20826,1951-01-08,70.0,27.0,0.0
20827,1951-01-09,66.0,31.0,0.0
20828,1951-01-10,59.0,42.0,0.33
20829,1951-01-11,57.0,42.0,0.62
20830,1951-01-12,58.0,40.0,0.26
20831,1951-01-13,64.0,30.0,0.0
20832,1951-01-14,68.0,30.0,0.0
20833,1951-01-15,68.0,33.0,0.0
20834,1951-01-16,56.0,40.0,0.15
20835,1951-01-17,61.0,35.0,0.0
20836,1951-01-18,64.0,37.0,0.0
20837,1951-01-19,61.0,42.0,0.24
20838,1951-01-20,62.0,33.0,0.0
20839,1951-01-21,68.0,34.0,0.0
20840,1951-01-22,70.0,34.0,0.0
20841,1951-01-23,80.0,39.0,0.0
20842,1951-01-24,85.0,42.0,0.0
20843,1951-01-25,85.0,43.0,0.0
20844,1951-01-26,72.0,39.0,0.0
20845,1951-01-27,58.0,51.0,0.0
20846,1951-01-28,57.0,42.0,0.5
20847,1951-01-29,56.0,40.0,1.06
20848,1951-01-30,56.0,40.0,0.0
20849,1951-01-31,60.0,30.0,0.0
20850,1951-02-01,63.0,31.0,0.0
20851,1951-02-02,70.0,30.0,0.0
20852,1951-02-03,73.0,31.0,0.0
20853,1951-02-04,74.0,34.0,0.0
20854,1951-02-05,65.0,43.0,0.0
20855,1951-02-06,78.0,43.0,0.0
20856,1951-02-07,72.0,43.0,0.0
20857,1951-02-08,76.0,43.0,0.0
20858,1951-02-09,83.0,41.0,0.0
20859,1951-02-10,76.0,44.0,0.0
20860,1951-02-11,61.0,49.0,0.0
20861,1951-02-12,61.0,41.0,0.08
20862,1951-02-13,73.0,37.0,0.0
20863,1951-02-14,71.0,44.0,0.0
20864,1951-02-15,73.0,36.0,0.0
20865,1951-02-16,62.0,42.0,0.22
20866,1951-02-17,64.0,36.0,0.03
20867,1951-02-18,58.0,44.0,0.04
20868,1951-02-19,63.0,34.0,0.0
20869,1951-02-20,68.0,29.0,0.0
20870,1951-02-21,65.0,30.0,0.0
20871,1951-02-22,56.0,38.0,0.0
20872,1951-02-23,52.0,34.0,0.13
20873,1951-02-24,64.0,34.0,0.0
20874,1951-02-25,63.0,36.0,0.0
20875,1951-02-26,51.0,35.0,0.09
20876,1951-02-27,51.0,34.0,0.6
20877,1951-02-28,58.0,34.0,0.01
20878,1951-03-01,54.0,34.0,0.4
20879,1951-03-02,55.0,40.0,0.21
20880,1951-03-03,58.0,35.0,0.0
20881,1951-03-04,63.0,29.0,0.0
20882,1951-03-05,62.0,34.0,0.0
20883,1951-03-06,61.0,41.0,0.04
20884,1951-03-07,65.0,36.0,0.0
20885,1951-03-08,71.0,35.0,0.0
20886,1951-03-09,76.0,37.0,0.0
20887,1951-03-10,78.0,39.0,0.0
20888,1951-03-11,80.0,39.0,0.0
20889,1951-03-12,82.0,35.0,0.0
20890,1951-03-13,86.0,34.0,0.0
20891,1951-03-14,95.0,36.0,0.0
20892,1951-03-15,85.0,39.0,0.0
20893,1951-03-16,67.0,43.0,0.0
20894,1951-03-17,82.0,36.0,0.0
20895,1951-03-18,78.0,35.0,0.0
20896,1951-03-19,83.0,38.0,0.0
20897,1951-03-20,82.0,41.0,0.0
20898,1951-03-21,77.0,37.0,0.0
20899,1951-03-22,83.0,42.0,0.0
20900,1951-03-23,82.0,37.0,0.0
20901,1951-03-24,82.0,37.0,0.0
20902,1951-03-25,80.0,39.0,0.0
20903,1951-03-26,75.0,39.0,0.0
20904,1951-03-27,69.0,47.0,0.0
20905,1951-03-28,72.0,47.0,0.0
20906,1951-03-29,72.0,47.0,0.0
20907,1951-03-30,63.0,52.0,0.0
20908,1951-03-31,65.0,41.0,0.0
20909,1951-04-01,76.0,35.0,0.0
20910,1951-04-02,70.0,40.0,0.0
20911,1951-04-03,66.0,53.0,0.0
20912,1951-04-04,68.0,51.0,0.37
20913,1951-04-05,64.0,48.0,0.04
20914,1951-04-06,58.0,52.0,0.04
20915,1951-04-07,66.0,49.0,0.0
20916,1951-04-08,74.0,48.0,0.0
20917,1951-04-09,74.0,52.0,0.0
20918,1951-04-10,72.0,50.0,0.0
20919,1951-04-11,72.0,52.0,0.0
20920,1951-04-12,82.0,49.0,0.0
20921,1951-04-13,79.0,50.0,0.0
20922,1951-04-14,75.0,50.0,0.0
20923,1951-04-15,77.0,51.0,0.0
20924,1951-04-16,76.0,49.0,0.0
20925,1951-04-17,69.0,51.0,0.0
20926,1951-04-18,72.0,45.0,0.0
20927,1951-04-19,71.0,53.0,0.03
20928,1951-04-20,65.0,55.0,0.05
20929,1951-04-21,73.0,48.0,0.0
20930,1951-04-22,76.0,47.0,0.0
20931,1951-04-23,67.0,54.0,0.0
20932,1951-04-24,66.0,52.0,0.17
20933,1951-04-25,61.0,49.0,0.78
20934,1951-04-26,62.0,48.0,0.18
20935,1951-04-27,72.0,45.0,0.0
20936,1951-04-28,64.0,48.0,0.0
20937,1951-04-29,59.0,47.0,0.77
20938,1951-04-30,65.0,38.0,0.06
20939,1951-05-01,70.0,45.0,0.0
20940,1951-05-02,72.0,42.0,0.0
20941,1951-05-03,73.0,49.0,0.0
20942,1951-05-04,73.0,42.0,0.0
20943,1951-05-05,72.0,48.0,0.0
20944,1951-05-06,72.0,48.0,0.0
20945,1951-05-07,75.0,48.0,0.0
20946,1951-05-08,76.0,45.0,0.0
20947,1951-05-09,78.0,51.0,0.0
20948,1951-05-10,73.0,51.0,0.0
20949,1951-05-11,68.0,54.0,0.01
20950,1951-05-12,70.0,48.0,0.0
20951,1951-05-13,69.0,47.0,0.0
20952,1951-05-14,70.0,46.0,0.06
20953,1951-05-15,71.0,52.0,0.0
20954,1951-05-16,76.0,44.0,0.0
20955,1951-05-17,82.0,49.0,0.0
20956,1951-05-18,84.0,48.0,0.0
20957,1951-05-19,80.0,50.0,0.0
20958,1951-05-20,73.0,52.0,0.0
20959,1951-05-21,70.0,53.0,0.0
20960,1951-05-22,74.0,56.0,0.0
20961,1951-05-23,73.0,47.0,0.0
20962,1951-05-24,80.0,52.0,0.0
20963,1951-05-25,91.0,51.0,0.0
20964,1951-05-26,89.0,51.0,0.0
20965,1951-05-27,85.0,54.0,0.0
20966,1951-05-28,81.0,55.0,0.0
20967,1951-05-29,82.0,52.0,0.0
20968,1951-05-30,80.0,54.0,0.0
20969,1951-05-31,82.0,53.0,0.0
20970,1951-06-01,79.0,53.0,0.0
20971,1951-06-02,91.0,47.0,0.0
20972,1951-06-03,85.0,47.0,0.0
20973,1951-06-04,72.0,57.0,0.0
20974,1951-06-05,71.0,55.0,0.0
20975,1951-06-06,71.0,51.0,0.0
20976,1951-06-07,70.0,53.0,0.0
20977,1951-06-08,73.0,54.0,0.0
20978,1951-06-09,77.0,49.0,0.0
20979,1951-06-10,78.0,53.0,0.0
20980,1951-06-11,80.0,54.0,0.0
20981,1951-06-12,78.0,54.0,0.0
20982,1951-06-13,80.0,55.0,0.0
20983,1951-06-14,81.0,51.0,0.0
20984,1951-06-15,80.0,56.0,0.0
20985,1951-06-16,78.0,58.0,0.0
20986,1951-06-17,79.0,59.0,0.0
20987,1951-06-18,79.0,58.0,0.0
20988,1951-06-19,81.0,60.0,0.0
20989,1951-06-20,77.0,59.0,0.0
20990,1951-06-21,76.0,55.0,0.0
20991,1951-06-22,74.0,54.0,0.0
20992,1951-06-23,79.0,59.0,0.0
20993,1951-06-24,82.0,56.0,0.0
20994,1951-06-25,76.0,55.0,0.0
20995,1951-06-26,81.0,54.0,0.0
20996,1951-06-27,85.0,54.0,0.0
20997,1951-06-28,87.0,56.0,0.0
20998,1951-06-29,88.0,57.0,0.0
20999,1951-06-30,82.0,56.0,0.0
21000,1951-07-01,80.0,57.0,0.0
21001,1951-07-02,77.0,55.0,0.0
21002,1951-07-03,79.0,56.0,0.0
21003,1951-07-04,84.0,58.0,0.0
21004,1951-07-05,85.0,56.0,0.0
21005,1951-07-06,92.0,52.0,0.0
21006,1951-07-07,94.0,55.0,0.0
21007,1951-07-08,90.0,55.0,0.0
21008,1951-07-09,82.0,58.0,0.0
21009,1951-07-10,79.0,59.0,0.0
21010,1951-07-11,79.0,59.0,0.0
21011,1951-07-12,84.0,52.0,0.0
21012,1951-07-13,85.0,54.0,0.0
21013,1951-07-14,85.0,58.0,0.0
21014,1951-07-15,86.0,59.0,0.0
21015,1951-07-16,91.0,60.0,0.0
21016,1951-07-17,94.0,62.0,0.0
21017,1951-07-18,95.0,63.0,0.0
21018,1951-07-19,97.0,65.0,0.0
21019,1951-07-20,95.0,64.0,0.0
21020,1951-07-21,88.0,59.0,0.0
21021,1951-07-22,84.0,58.0,0.0
21022,1951-07-23,80.0,55.0,0.0
21023,1951-07-24,85.0,55.0,0.0
21024,1951-07-25,81.0,62.0,0.05
21025,1951-07-26,85.0,60.0,0.0
21026,1951-07-27,89.0,61.0,0.0
21027,1951-07-28,94.0,61.0,0.0
21028,1951-07-29,90.0,59.0,0.0
21029,1951-07-30,90.0,59.0,0.0
21030,1951-07-31,89.0,61.0,0.0
21031,1951-08-01,90.0,62.0,0.0
21032,1951-08-02,87.0,58.0,0.0
21033,1951-08-03,83.0,55.0,0.0
21034,1951-08-04,89.0,51.0,0.0
21035,1951-08-05,95.0,52.0,0.0
21036,1951-08-06,97.0,52.0,0.0
21037,1951-08-07,90.0,50.0,0.0
21038,1951-08-08,85.0,55.0,0.0
21039,1951-08-09,83.0,57.0,0.0
21040,1951-08-10,82.0,57.0,0.0
21041,1951-08-11,84.0,55.0,0.0
21042,1951-08-12,91.0,55.0,0.0
21043,1951-08-13,92.0,59.0,0.0
21044,1951-08-14,90.0,61.0,0.0
21045,1951-08-15,90.0,62.0,0.0
21046,1951-08-16,91.0,60.0,0.0
21047,1951-08-17,90.0,65.0,0.0
21048,1951-08-18,89.0,57.0,0.0
21049,1951-08-19,90.0,61.0,0.0
21050,1951-08-20,85.0,60.0,0.0
21051,1951-08-21,81.0,59.0,0.0
21052,1951-08-22,84.0,58.0,0.0
21053,1951-08-23,84.0,57.0,0.0
21054,1951-08-24,86.0,56.0,0.0
21055,1951-08-25,83.0,55.0,0.0
21056,1951-08-26,84.0,57.0,0.0
21057,1951-08-27,93.0,60.0,0.0
21058,1951-08-28,71.0,63.0,0.74
21059,1951-08-29,66.0,60.0,0.15
21060,1951-08-30,76.0,60.0,0.0
21061,1951-08-31,80.0,59.0,0.0
21062,1951-09-01,79.0,58.0,0.0
21063,1951-09-02,81.0,58.0,0.0
21064,1951-09-03,82.0,57.0,0.0
21065,1951-09-04,83.0,55.0,0.0
21066,1951-09-05,82.0,55.0,0.0
21067,1951-09-06,84.0,55.0,0.0
21068,1951-09-07,85.0,55.0,0.0
21069,1951-09-08,90.0,54.0,0.0
21070,1951-09-09,92.0,53.0,0.0
21071,1951-09-10,88.0,55.0,0.0
21072,1951-09-11,86.0,57.0,0.0
21073,1951-09-12,83.0,56.0,0.0
21074,1951-09-13,84.0,59.0,0.0
21075,1951-09-14,91.0,56.0,0.0
21076,1951-09-15,89.0,55.0,0.0
21077,1951-09-16,95.0,56.0,0.0
21078,1951-09-17,98.0,58.0,0.0
21079,1951-09-18,97.0,60.0,0.0
21080,1951-09-19,91.0,50.0,0.0
21081,1951-09-20,95.0,58.0,0.0
21082,1951-09-21,92.0,57.0,0.0
21083,1951-09-22,86.0,62.0,0.0
21084,1951-09-23,80.0,62.0,0.0
21085,1951-09-24,78.0,60.0,0.0
21086,1951-09-25,77.0,57.0,0.0
21087,1951-09-26,80.0,57.0,0.0
21088,1951-09-27,79.0,56.0,0.0
21089,1951-09-28,72.0,51.0,0.22
21090,1951-09-29,81.0,47.0,0.0
21091,1951-09-30,85.0,48.0,0.0
21092,1951-10-01,81.0,55.0,0.0
21093,1951-10-02,75.0,53.0,0.0
21094,1951-10-03,74.0,50.0,0.0
21095,1951-10-04,74.0,51.0,0.0
21096,1951-10-05,84.0,53.0,0.0
21097,1951-10-06,91.0,57.0,0.0
21098,1951-10-07,96.0,47.0,0.0
21099,1951-10-08,94.0,50.0,0.0
21100,1951-10-09,93.0,56.0,0.0
21101,1951-10-10,84.0,56.0,0.0
21102,1951-10-11,78.0,46.0,0.0
21103,1951-10-12,78.0,49.0,0.0
21104,1951-10-13,86.0,43.0,0.0
21105,1951-10-14,84.0,42.0,0.0
21106,1951-10-15,77.0,49.0,0.0
21107,1951-10-16,71.0,52.0,0.0
21108,1951-10-17,76.0,54.0,0.0
21109,1951-10-18,88.0,48.0,0.0
21110,1951-10-19,87.0,53.0,0.0
21111,1951-10-20,80.0,49.0,0.0
21112,1951-10-21,76.0,45.0,0.0
21113,1951-10-22,73.0,47.0,0.0
21114,1951-10-23,86.0,40.0,0.0
21115,1951-10-24,75.0,42.0,0.0
21116,1951-10-25,65.0,50.0,0.92
21117,1951-10-26,68.0,43.0,0.0
21118,1951-10-27,76.0,44.0,0.0
21119,1951-10-28,82.0,44.0,0.0
21120,1951-10-29,83.0,44.0,0.0
21121,1951-10-30,68.0,53.0,0.02
21122,1951-10-31,69.0,49.0,0.01
21123,1951-11-01,68.0,47.0,0.0
21124,1951-11-02,81.0,45.0,0.0
21125,1951-11-03,83.0,36.0,0.0
21126,1951-11-04,82.0,38.0,0.0
21127,1951-11-05,79.0,40.0,0.0
21128,1951-11-06,85.0,39.0,0.0
21129,1951-11-07,84.0,39.0,0.0
21130,1951-11-08,82.0,38.0,0.0
21131,1951-11-09,75.0,40.0,0.0
21132,1951-11-10,72.0,40.0,0.0
21133,1951-11-11,69.0,52.0,0.0
21134,1951-11-12,65.0,52.0,0.0
21135,1951-11-13,68.0,53.0,0.3
21136,1951-11-14,68.0,44.0,0.0
21137,1951-11-15,71.0,44.0,0.0
21138,1951-11-16,76.0,45.0,0.0
21139,1951-11-17,76.0,43.0,0.0
21140,1951-11-18,80.0,41.0,0.0
21141,1951-11-19,70.0,39.0,0.0
21142,1951-11-20,66.0,50.0,0.28
21143,1951-11-21,65.0,53.0,0.22
21144,1951-11-22,60.0,48.0,0.07
21145,1951-11-23,62.0,47.0,0.39
21146,1951-11-24,64.0,42.0,0.15
21147,1951-11-25,65.0,33.0,0.0
21148,1951-11-26,71.0,32.0,0.0
21149,1951-11-27,71.0,38.0,0.0
21150,1951-11-28,71.0,38.0,0.0
21151,1951-11-29,73.0,37.0,0.0
21152,1951-11-30,60.0,42.0,0.0
21153,1951-12-01,64.0,46.0,0.0
21154,1951-12-02,63.0,45.0,0.25
21155,1951-12-03,64.0,37.0,0.0
21156,1951-12-04,67.0,49.0,0.0
21157,1951-12-05,58.0,41.0,0.96
21158,1951-12-06,54.0,41.0,0.04
21159,1951-12-07,56.0,31.0,0.0
21160,1951-12-08,58.0,24.0,0.0
21161,1951-12-09,61.0,29.0,0.0
21162,1951-12-10,68.0,41.0,0.0
21163,1951-12-11,63.0,48.0,0.08
21164,1951-12-12,63.0,45.0,0.51
21165,1951-12-13,65.0,38.0,0.0
21166,1951-12-14,68.0,35.0,0.0
21167,1951-12-15,68.0,32.0,0.0
21168,1951-12-16,62.0,31.0,0.0
21169,1951-12-17,64.0,34.0,0.0
21170,1951-12-18,62.0,32.0,0.0
21171,1951-12-19,54.0,44.0,0.59
21172,1951-12-20,61.0,34.0,0.08
21173,1951-12-21,65.0,32.0,0.0
21174,1951-12-22,64.0,32.0,0.0
21175,1951-12-23,70.0,35.0,0.0
21176,1951-12-24,60.0,46.0,0.0
21177,1951-12-25,64.0,41.0,0.0
21178,1951-12-26,73.0,35.0,0.0
21179,1951-12-27,71.0,34.0,0.0
21180,1951-12-28,65.0,47.0,0.04
21181,1951-12-29,57.0,54.0,0.47
21182,1951-12-30,57.0,50.0,3.3
21183,1951-12-31,56.0,37.0,0.3
21184,1952-01-01,57.0,32.0,0.0
21185,1952-01-02,50.0,31.0,0.0
21186,1952-01-03,56.0,25.0,0.0
21187,1952-01-04,58.0,25.0,0.0
21188,1952-01-05,62.0,25.0,0.0
21189,1952-01-06,58.0,30.0,0.0
21190,1952-01-07,56.0,40.0,0.46
21191,1952-01-08,55.0,39.0,0.08
21192,1952-01-09,65.0,29.0,0.0
21193,1952-01-10,64.0,31.0,0.0
21194,1952-01-11,59.0,27.0,0.0
21195,1952-01-12,55.0,44.0,0.03
21196,1952-01-13,54.0,45.0,1.49
21197,1952-01-14,54.0,40.0,0.04
21198,1952-01-15,57.0,31.0,0.0
21199,1952-01-16,53.0,48.0,1.2
21200,1952-01-17,59.0,47.0,0.1
21201,1952-01-18,57.0,48.0,2.02
21202,1952-01-19,62.0,44.0,0.0
21203,1952-01-20,56.0,41.0,0.0
21204,1952-01-21,59.0,41.0,0.07
21205,1952-01-22,66.0,34.0,0.0
21206,1952-01-23,72.0,37.0,0.0
21207,1952-01-24,74.0,38.0,0.0
21208,1952-01-25,57.0,49.0,0.61
21209,1952-01-26,60.0,44.0,0.0
21210,1952-01-27,73.0,39.0,0.0
21211,1952-01-28,76.0,35.0,0.0
21212,1952-01-29,68.0,40.0,0.0
21213,1952-01-30,70.0,35.0,0.0
21214,1952-01-31,68.0,35.0,0.0
21215,1952-02-01,72.0,38.0,0.0
21216,1952-02-02,63.0,42.0,0.0
21217,1952-02-03,73.0,38.0,0.0
21218,1952-02-04,75.0,38.0,0.0
21219,1952-02-05,78.0,36.0,0.0
21220,1952-02-06,81.0,37.0,0.0
21221,1952-02-07,78.0,37.0,0.0
21222,1952-02-08,60.0,39.0,0.0
21223,1952-02-09,59.0,46.0,0.32
21224,1952-02-10,65.0,38.0,0.0
21225,1952-02-11,64.0,36.0,0.0
21226,1952-02-12,60.0,38.0,0.08
21227,1952-02-13,66.0,39.0,0.0
21228,1952-02-14,66.0,32.0,0.0
21229,1952-02-15,67.0,31.0,0.0
21230,1952-02-16,68.0,32.0,0.0
21231,1952-02-17,57.0,42.0,0.04
21232,1952-02-18,55.0,36.0,0.03
21233,1952-02-19,59.0,36.0,0.0
21234,1952-02-20,58.0,34.0,0.0
21235,1952-02-21,60.0,36.0,0.0
21236,1952-02-22,59.0,37.0,0.0
21237,1952-02-23,55.0,41.0,0.0
21238,1952-02-24,69.0,38.0,0.0
21239,1952-02-25,74.0,37.0,0.0
21240,1952-02-26,68.0,36.0,0.0
21241,1952-02-27,76.0,40.0,0.0
21242,1952-02-28,68.0,42.0,0.0
21243,1952-02-29,63.0,39.0,0.1
21244,1952-03-01,55.0,45.0,1.34
21245,1952-03-02,57.0,41.0,0.05
21246,1952-03-03,61.0,31.0,0.0
21247,1952-03-04,60.0,33.0,0.0
21248,1952-03-05,62.0,40.0,0.0
21249,1952-03-06,62.0,39.0,0.0
21250,1952-03-07,56.0,41.0,0.1
21251,1952-03-08,57.0,46.0,1.35
21252,1952-03-09,59.0,37.0,0.0
21253,1952-03-10,54.0,43.0,0.27
21254,1952-03-11,56.0,42.0,0.41
21255,1952-03-12,58.0,40.0,0.01
21256,1952-03-13,55.0,40.0,0.42
21257,1952-03-14,59.0,37.0,0.0
21258,1952-03-15,58.0,43.0,0.1
21259,1952-03-16,58.0,41.0,2.26
21260,1952-03-17,60.0,38.0,0.0
21261,1952-03-18,57.0,44.0,0.0
21262,1952-03-19,60.0,45.0,0.08
21263,1952-03-20,60.0,40.0,0.04
21264,1952-03-21,64.0,33.0,0.0
21265,1952-03-22,65.0,30.0,0.0
21266,1952-03-23,65.0,29.0,0.0
21267,1952-03-24,69.0,35.0,0.0
21268,1952-03-25,76.0,41.0,0.0
21269,1952-03-26,79.0,43.0,0.0
21270,1952-03-27,84.0,45.0,0.0
